Filename,Prediction,Confidence,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\531\531-2-1.jpg,a5c,0.893,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\534\534-4-1.jpg,a5c,0.893,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\54\54-3-3.jpg,a4c,0.893,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\98\98-3-3.jpg,a4c,0.893,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\46\46-1-2.jpg,a5c,0.893,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\253-262郁媛\260\260-4-3.jpg,a5c,0.892,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\463\463-3-3.jpg,a5c,0.892,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\585\585-4-3.jpg,a5c,0.892,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\586\586-2-2.jpg,a5c,0.892,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\111\111-3-1.jpg,a4c,0.892,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\53\53-3-3.jpg,a5c,0.892,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\57\57-4-3.jpg,a5c,0.892,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\133-142郁媛\138\138-4-3.jpg,a5c,0.891,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\184\184-2-3.jpg,a5c,0.891,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\230\230-4-2.jpg,a5c,0.891,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\336\336-4-2.jpg,a5c,0.891,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\458\458-3-3.jpg,a4c,0.891,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\468\468-3-1.jpg,a4c,0.891,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\522\522-2-1.jpg,a5c,0.891,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\143\143-3-3.jpg,a4c,0.89,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\185\185-4-2.jpg,a5c,0.89,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\202\202-3-1.jpg,a5c,0.89,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\248\248-2-3.jpg,a5c,0.89,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\388\388-4-2.jpg,a5c,0.89,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\487\487-3-2.jpg,a4c,0.89,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\504\504-3-3.jpg,a4c,0.89,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\602\602-3-1.jpg,a4c,0.89,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\626\626-3-3.jpg,a4c,0.89,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\18\18-3-1.jpg,a5c,0.89,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\32\32-4-3.jpg,a5c,0.89,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\133-142郁媛\139\139-4-1.jpg,a5c,0.889,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\232\232-4-2.jpg,a5c,0.889,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\353-362秀娟\356\356-3-3.jpg,a4c,0.889,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\419\419-2-2.jpg,a5c,0.889,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\531\531-4-2.jpg,a5c,0.889,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\3\3-3-1.jpg,a4c,0.889,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\159\159-3-3.jpg,a5c,0.888,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\269\269-3-3.jpg,a5c,0.888,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\313-322郁媛\317\317-3-2.jpg,a4c,0.888,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\353-362秀娟\356\356-3-2.jpg,a4c,0.888,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\586\586-3-1.jpg,a5c,0.888,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\102\102-4-1.jpg,a5c,0.888,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\115\115-3-2.jpg,a5c,0.887,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\167\167-3-2.jpg,a5c,0.887,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\203-212芝嫻\212\212-3-3.jpg,a4c,0.887,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\290\290-3-3.jpg,a5c,0.887,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\300\300-3-1.jpg,a5c,0.887,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\438\438-3-1.jpg,a4c,0.887,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\496\496-3-2.jpg,a4c,0.887,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\561\561-3-2.jpg,a4c,0.887,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\17\17-4-2.jpg,a5c,0.887,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\19\19-3-2.jpg,a5c,0.887,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\46\46-3-1.jpg,a5c,0.887,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\250\250-3-2.jpg,a4c,0.886,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\423-432琤珮\425\425-4-1.jpg,a5c,0.886,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\48\48-4-2.jpg,a5c,0.886,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\460\460-3-3.jpg,a4c,0.885,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\530\530-3-2.jpg,a4c,0.885,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\540\540-3-3.jpg,a4c,0.885,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\18\18-2-3.jpg,a5c,0.885,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\116\116-4-3.jpg,a5c,0.884,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\133-142郁媛\136\136-3-3.jpg,a5c,0.884,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\515\515-2-2.jpg,a5c,0.884,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\602\602-2-1.jpg,a5c,0.884,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\15\15-2-1.jpg,a5c,0.884,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\128\128-4-1.jpg,a5c,0.883,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\303-312靜華\304\304-3-3.jpg,a4c,0.883,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\378\378-4-1.jpg,a5c,0.883,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\473-482秀娟\477\477-4-1.jpg,a5c,0.883,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\537\537-3-3.jpg,a5c,0.883,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\622\622-3-2.jpg,a5c,0.883,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\101\101-3-3.jpg,a4c,0.883,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\112\112-3-1.jpg,a4c,0.883,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\63\63-4-2.jpg,a5c,0.883,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\76\76-2-3.jpg,a5c,0.883,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\113\113-3-1.jpg,a4c,0.882,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\222\222-4-3.jpg,a5c,0.882,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\378\378-3-1.jpg,a5c,0.882,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\465\465-3-2.jpg,a4c,0.882,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\483\483-2-1.jpg,a5c,0.882,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\520\520-4-1.jpg,a5c,0.882,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\579\579-4-2.jpg,a5c,0.882,Discard
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\75\75-4-1.jpg,a5c,0.882,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\114\114-3-2.jpg,a5c,0.881,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\419\419-2-3.jpg,a5c,0.881,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\471\471-3-2.jpg,a4c,0.881,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\486\486-3-2.jpg,a4c,0.881,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\517\517-1-1.jpg,a5c,0.881,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\538\538-3-1.jpg,a4c,0.881,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\571\571-3-3.jpg,a5c,0.881,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\117\117-1-2.jpg,a5c,0.88,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\180\180-4-3.jpg,a5c,0.88,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\253-262郁媛\261\261-4-2.jpg,a5c,0.88,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\253-262郁媛\261\261-4-3.jpg,a5c,0.88,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\437\437-2-2.jpg,a5c,0.88,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\510\510-3-2.jpg,a4c,0.88,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\640\640-3-1.jpg,a4c,0.88,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\56\56-3-1.jpg,a4c,0.88,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\47\47-3-2.jpg,a5c,0.88,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\288\288-4-1.jpg,a5c,0.879,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\289\289-3-1.jpg,a4c,0.879,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\374\374-3-1.jpg,a4c,0.879,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\423-432琤珮\432\432-4-3.jpg,a5c,0.879,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\520\520-4-3.jpg,a5c,0.879,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\561\561-2-3.jpg,a5c,0.879,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\584\584-3-3.jpg,a4c,0.879,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\596\596-2-1.jpg,a5c,0.879,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\5\5-3-3.jpg,a4c,0.879,Keep
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\7\7-4-3.jpg,a5c,0.879,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\123\123-4-1.jpg,a5c,0.878,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\164\164-3-3.jpg,a4c,0.878,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\197\197-4-1.jpg,a5c,0.878,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\418\418-2-2.jpg,a5c,0.878,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\522\522-4-3.jpg,a5c,0.878,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\584\584-3-2.jpg,a4c,0.878,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\84\84-3-2.jpg,a4c,0.878,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\149\149-3-2.jpg,a4c,0.877,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\232\232-4-1.jpg,a5c,0.877,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\337\337-2-3.jpg,a5c,0.877,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\342\342-3-3.jpg,a4c,0.877,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\380\380-1-3.jpg,a5c,0.877,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\463\463-3-2.jpg,a5c,0.877,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\490\490-3-2.jpg,a5c,0.877,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\578\578-3-1.jpg,a4c,0.877,Keep
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\57\57-4-1.jpg,a5c,0.877,Discard
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\13\13-3-2.jpg,a5c,0.877,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\133-142郁媛\139\139-4-2.jpg,a5c,0.876,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\164\164-3-2.jpg,a4c,0.876,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\184\184-1-1.jpg,a5c,0.876,Discard
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\221\221-3-3.jpg,a4c,0.876,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\239\239-4-1.jpg,a5c,0.876,Keep
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\340\340-3-3.jpg,a4c,0.876,Keep
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\485\485-4-2.jpg,a5c,0.876,Discard
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\575\575-3-3.jpg,a5c,0.876,Keep
